x,y
0.5366726296958855, 0.008873239436619718
1.2522361359570662, 0.020070422535211265
2.5044722719141324, 0.03316901408450704
3.2200357781753133, 0.03950704225352113
3.5778175313059037, 0.04457746478873239
4.114490161001789, 0.04880281690140845
4.47227191413238, 0.05345070422535211
5.18783542039356, 0.058521126760563376
5.724508050089446, 0.06359154929577464
6.618962432915922, 0.0682394366197183
7.3345259391771025, 0.07309859154929577
8.050089445438283, 0.07753521126760562
9.123434704830053, 0.0826056338028169
10.196779964221825, 0.08746478873239436
11.449016100178891, 0.09253521126760562
12.701252236135957, 0.0980281690140845
14.132379248658319, 0.10246478873239435
15.742397137745975, 0.10690140845070421
17.352415026833633, 0.11007042253521127
18.962432915921287, 0.1130281690140845
21.466905187835422, 0.11598591549295774
23.613595706618963, 0.11852112676056337
26.475849731663686, 0.1208450704225352
29.33810375670841, 0.12232394366197182
32.379248658318424, 0.12401408450704224
36.493738819320214, 0.12485915492957746
39.35599284436494, 0.12570422535211268
42.933810375670845, 0.12612676056338026
46.15384615384615, 0.12633802816901407
50.80500894454383, 0.12654929577464788
55.27728085867621, 0.1267605633802817
60.46511627906977, 0.1267605633802817
65.65295169946333, 0.1267605633802817
70.304114490161, 0.1269718309859155
74.4186046511628, 0.1269718309859155
78.53309481216458, 0.1276056338028169
83.18425760286226, 0.1267605633802817
89.62432915921288, 0.1269718309859155
96.2432915921288, 0.1269718309859155
102.68336314847943, 0.1269718309859155
109.48121645796064, 0.1269718309859155
116.81574239713775, 0.1269718309859155
122.3613595706619, 0.12654929577464788
128.80143112701253, 0.1269718309859155
133.81037567084078, 0.1269718309859155
138.46153846153845, 0.1267605633802817
143.64937388193204, 0.1267605633802817
